,start_x,start_y,end_x,end_y,imgPath
174,320.4950276,318.1524862,365.1889503,313.6265193,TCGA-17-Z036/1.3.6.1.4.1.14519.5.2.1.7777.9002.977841843288532989542336586767/6
175,141.71933700000002,289.2994475,213.00331490000002,302.8773481,TCGA-B8-4146/1.3.6.1.4.1.14519.5.2.1.8421.4004.114664421214001310348575665107/66
176,194.3337017,294.3911602,120.78674029999999,320.98121549999996,TCGA-B8-5163/1.3.6.1.4.1.14519.5.2.1.8421.4004.114769492907162224968968540890/33
177,213.5690608,289.2994475,196.0309392,339.6508287,TCGA-B8-5549/1.3.6.1.4.1.14519.5.2.1.8421.4004.121288377666092770656145856219/12
178,154.7314917,322.678453,143.98232040000002,377.55580110000005,TCGA-B8-5164/1.3.6.1.4.1.14519.5.2.1.8421.4004.131633711319346979061736856183/33
179,335.20441989999995,353.7944751,384.9900552,340.7823204,TCGA-B8-A54F/1.3.6.1.4.1.14519.5.2.1.8421.4004.135528848419047231831073159167/25
180,322.758011,218.58121549999998,435.34143650000004,280.8132597,TCGA-B8-5158/1.3.6.1.4.1.14519.5.2.1.8421.4004.135865630411581743002213655570/29
181,121.918232,341.9138122,193.2022099,301.7458564,TCGA-B8-5163/1.3.6.1.4.1.14519.5.2.1.8421.4004.137765830721760501574516498469/36
182,127.5756906,335.6906077,177.92707180000002,330.0331492,TCGA-B8-5165/1.3.6.1.4.1.14519.5.2.1.8421.4004.137820108897901788087101839456/29
183,312.00883980000003,312.4950276,368.58342539999995,316.4552486,TCGA-B8-4620/1.3.6.1.4.1.14519.5.2.1.8421.4004.148954008431541821552497749838/40
184,203.3856354,225.9359116,205.0828729,296.6541436,TCGA-B8-4151/1.3.6.1.4.1.14519.5.2.1.8421.4004.149015150221989695969862138289/37
185,323.8895028,271.761326,323.3237569,309.1005525,TCGA-B8-4619/1.3.6.1.4.1.14519.5.2.1.8421.4004.156242317024391223919852147164/28
186,152.4685083,156.9149171,71.00110497,197.0828729,TCGA-B8-A54E/1.3.6.1.4.1.14519.5.2.1.8421.4004.187310743962446536351224828157/22
187,176.7955801,283.07624310000006,187.5447514,312.4950276,TCGA-B8-5159/1.3.6.1.4.1.14519.5.2.1.8421.4004.203997599260219864165276985645/30
188,379.89834249999996,234.4220994,313.7060773,255.92044199999998,TCGA-B8-5553/1.3.6.1.4.1.14519.5.2.1.8421.4004.209549511266465052166933094309/24
189,357.2685083,250.82872930000002,353.3082873,335.1248619,TCGA-B8-4153/1.3.6.1.4.1.14519.5.2.1.8421.4004.213335936338838108287350395636/23
190,87.40773481,296.6541436,201.12265190000002,317.5867403,TCGA-B8-5550/1.3.6.1.4.1.14519.5.2.1.8421.4004.245190347800897943985991332779/31
191,373.10939229999997,228.7646409,330.678453,378.6872928,TCGA-B8-A54D/1.3.6.1.4.1.14519.5.2.1.8421.4004.247695120837742932822085447294/39
192,364.62320439999996,307.9690608,348.2165746,345.3082873,TCGA-B8-4154/1.3.6.1.4.1.14519.5.2.1.8421.4004.280906921095003768040403113688/21
193,312.57458560000003,277.9845303999999,341.42762430000005,311.3635359,TCGA-B8-4619/1.3.6.1.4.1.14519.5.2.1.8421.4004.294968792500071058458502939691/15
194,156.42872930000001,310.23204419999996,104.3801105,340.7823204,TCGA-B8-5551/1.3.6.1.4.1.14519.5.2.1.8421.4004.338904042646824976909030888247/24
195,358.9657459,303.44309389999995,340.8618785,343.6110497,TCGA-B8-4154/1.3.6.1.4.1.14519.5.2.1.8421.4004.404026983832196976948674383158/17
196,361.2287293,292.6939227,338.598895,324.9414365,TCGA-B8-4148/1.3.6.1.4.1.14519.5.2.1.8421.4004.423478292258864632781805623204/15
197,95.89392265,316.4552486,139.45635359999997,327.20441989999995,TCGA-B8-A54G/1.3.6.1.4.1.14519.5.2.1.8421.4004.453732808743896831826920652152/26
198,375.93812149999997,229.33038670000002,311.44309389999995,248.56574590000002,TCGA-B8-5553/1.3.6.1.4.1.14519.5.2.1.8421.4004.515358255312761165493302976145/12
199,305.7856354,282.51049720000003,392.3447514,275.72154700000004,TCGA-B8-5162/1.3.6.1.4.1.14519.5.2.1.8421.4004.554412497944876790577035947461/25
200,396.3049724,297.2198895,359.5314917,305.1403315,TCGA-B8-4622/1.3.6.1.4.1.14519.5.2.1.8421.4004.650006954094563626480851994690/27
201,123.6154696,347.5712707,183.0187845,370.201105,TCGA-38-4629/1.3.6.1.4.1.14519.5.2.1.8421.9002.155014180250322871823641948948/11
202,310.8773481,285.9049724,337.4674033,365.6751381,TCGA-38-4626/1.3.6.1.4.1.14519.5.2.1.8421.9002.300470692467676570762230629330/17
203,177.92707180000002,328.9016575,153.6,330.0331492,TCGA-BP-4986/1.3.6.1.4.1.14519.5.2.1.9203.4004.100917025343506372085156428481/65
204,194.8994475,288.7337017,163.7834254,328.33591160000003,TCGA-BP-4975/1.3.6.1.4.1.14519.5.2.1.9203.4004.107157239765347517980517821410/35
205,134.93038669999999,292.6939227,195.4651934,292.6939227,TCGA-BP-5190/1.3.6.1.4.1.14519.5.2.1.9203.4004.110735590476392160341761771983/66
206,210.1745856,297.7856354,102.6828729,337.38784530000004,TCGA-BP-4971/1.3.6.1.4.1.14519.5.2.1.9203.4004.111521034620598873192138941406/38
207,287.1160221,225.9359116,439.30165750000003,292.6939227,TCGA-BP-4770/1.3.6.1.4.1.14519.5.2.1.9203.4004.113317076256195910837560405588/28
208,364.62320439999996,279.68176800000003,398.5679558,272.89281769999997,TCGA-BP-5195/1.3.6.1.4.1.14519.5.2.1.9203.4004.113405633926910160031777012891/32
209,186.9790055,292.6939227,185.8475138,363.9779006,TCGA-BP-4797/1.3.6.1.4.1.14519.5.2.1.9203.4004.113667054499589496510636918827/18
210,97.02541436,186.8994475,147.9425414,311.9292818,TCGA-BP-5010/1.3.6.1.4.1.14519.5.2.1.9203.4004.114574006324900322848715468090/41
211,194.8994475,288.7337017,180.75580109999999,314.19226519999995,TCGA-BP-4988/1.3.6.1.4.1.14519.5.2.1.9203.4004.119497280777831503070274756034/120
212,327.8497238,211.79226519999997,343.1248619,321.54696129999996,TCGA-BP-4354/1.3.6.1.4.1.14519.5.2.1.9203.4004.120289469204988794832413516123/77
213,416.6718232,275.72154700000004,377.6353591,302.3116022,TCGA-BP-4759/1.3.6.1.4.1.14519.5.2.1.9203.4004.121242550529009060971522880356/25
214,334.63867400000004,245.73701659999998,357.2685083,262.1436464,TCGA-BP-4349/1.3.6.1.4.1.14519.5.2.1.9203.4004.121989035731418949383103723794/181
215,309.1801105,281.9447514,304.0883978,304.57458560000003,TCGA-BP-5174/1.3.6.1.4.1.14519.5.2.1.9203.4004.127408249962177632242744944320/47
216,317.1005525,210.66077349999998,382.161326,267.2353591,TCGA-BP-5199/1.3.6.1.4.1.14519.5.2.1.9203.4004.137485541635940638298886389646/118
217,392.3447514,268.3668508,365.7546961,288.7337017,TCGA-BP-5195/1.3.6.1.4.1.14519.5.2.1.9203.4004.137899629365560926641161377812/43
218,176.7955801,253.0917127,159.25745859999998,289.2994475,TCGA-BP-4347/1.3.6.1.4.1.14519.5.2.1.9203.4004.138744892672014637695686564428/77
219,384.9900552,174.45303869999998,379.33259669999995,341.3480663,TCGA-BP-4960/1.3.6.1.4.1.14519.5.2.1.9203.4004.139329727656164346713248222472/36
220,336.33591160000003,286.4707182,304.6541436,300.61436460000004,TCGA-BP-5196/1.3.6.1.4.1.14519.5.2.1.9203.4004.139525598649189677679466164512/118
221,284.8530387,264.4066298,330.678453,294.3911602,TCGA-BP-4972/1.3.6.1.4.1.14519.5.2.1.9203.4004.141942838709516232071491929295/80
222,298.4309392,263.2751381,350.479558,313.6265193,TCGA-BP-4972/1.3.6.1.4.1.14519.5.2.1.9203.4004.142575559628332588007372016238/14
223,338.0331492,253.0917127,358.9657459,267.2353591,TCGA-BP-4349/1.3.6.1.4.1.14519.5.2.1.9203.4004.145546701891458852491996919950/82
224,183.0187845,279.68176800000003,117.3922652,299.48287289999996,TCGA-BP-4967/1.3.6.1.4.1.14519.5.2.1.9203.4004.147248891770770361026098308237/52
225,345.9535912,215.1867403,390.6475138,351.5314917,TCGA-BP-4164/1.3.6.1.4.1.14519.5.2.1.9203.4004.158591396500884063202594603422/21
226,169.440884,270.6298343,192.63646409999998,315.8895028,TCGA-BP-4804/1.3.6.1.4.1.14519.5.2.1.9203.4004.160612840351533248956956312214/75
227,347.0850829,213.4895028,388.9502762,353.2287293,TCGA-BP-4164/1.3.6.1.4.1.14519.5.2.1.9203.4004.162838918101492443454959105890/21
228,355.5712707,327.20441989999995,390.081768,352.6629834,TCGA-BP-4775/1.3.6.1.4.1.14519.5.2.1.9203.4004.163249921764678141774705235316/29
229,284.28729280000005,240.07955800000002,386.6872928,299.48287289999996,TCGA-BP-4355/1.3.6.1.4.1.14519.5.2.1.9203.4004.175222569071064525494606404715/26
230,175.0983425,313.6265193,166.04640880000002,350.4,TCGA-BP-5202/1.3.6.1.4.1.14519.5.2.1.9203.4004.177209972893455421798793886236/59
231,142.28508290000002,285.9049724,146.2453039,328.33591160000003,TCGA-BP-5192/1.3.6.1.4.1.14519.5.2.1.9203.4004.177518600827918987964445566109/37
232,145.67955800000001,326.0729282,116.8265193,349.8342541,TCGA-BP-4763/1.3.6.1.4.1.14519.5.2.1.9203.4004.179039449501692153046514647558/54
233,166.6121547,313.6265193,106.0773481,337.9535912,TCGA-BP-5180/1.3.6.1.4.1.14519.5.2.1.9203.4004.184212564672221425391513536628/18
234,330.1127072,282.51049720000003,306.9171271,306.8375691,TCGA-BP-4768/1.3.6.1.4.1.14519.5.2.1.9203.4004.192326800908361174497291761183/62
235,318.23204419999996,272.89281769999997,337.4674033,345.3082873,TCGA-BP-5000/1.3.6.1.4.1.14519.5.2.1.9203.4004.193553315011674120666968510833/91
236,175.0983425,272.32707180000006,182.45303869999998,326.63867400000004,TCGA-BP-4975/1.3.6.1.4.1.14519.5.2.1.9203.4004.194410924428278278644088657199/101
237,132.1016575,295.52265189999997,181.321547,298.9171271,TCGA-BP-4976/1.3.6.1.4.1.14519.5.2.1.9203.4004.194797567111318645622236164192/12
238,179.62430940000002,292.6939227,137.75911599999998,318.1524862,TCGA-BP-5175/1.3.6.1.4.1.14519.5.2.1.9203.4004.197214653500714539230508572098/48
239,152.4685083,288.1679558,151.3370166,327.77016569999995,TCGA-BP-5192/1.3.6.1.4.1.14519.5.2.1.9203.4004.203787576020677356786784839532/111
240,364.0574586,240.07955800000002,360.0972376,294.3911602,TCGA-BP-5009/1.3.6.1.4.1.14519.5.2.1.9203.4004.212855139587053791345196732317/118
241,142.28508290000002,229.8961326,134.93038669999999,260.4464088,TCGA-BP-4177/1.3.6.1.4.1.14519.5.2.1.9203.4004.213040003116253837335429347258/58
242,138.89060769999998,240.6453039,125.87845300000001,250.26298340000002,TCGA-BP-4784/1.3.6.1.4.1.14519.5.2.1.9203.4004.233135128854492993425248603175/56
243,141.71933700000002,281.3790055,113.4320442,311.9292818,TCGA-BP-5189/1.3.6.1.4.1.14519.5.2.1.9203.4004.237293468914294889373305911207/37
244,164.34917130000002,298.9171271,113.99779009999999,328.9016575,TCGA-BP-4766/1.3.6.1.4.1.14519.5.2.1.9203.4004.240303483188776012908917142458/23
245,210.8235294,268.54901960000007,331.29411760000005,179.4509804,TCGA-09-1674/1.3.6.1.4.1.14519.5.2.1.7695.4007.276576739463063473687088361172/60
246,66.66666667,317.0833333,100.4444444,226.41666669999998,TCGA-G3-A25X/1.3.6.1.4.1.14519.5.2.1.1079.4008.197640174959621423071904205040/32
247,274.6696133,223.67292819999997,276.9325967,298.3513812,TCGA-13-2060/1.3.6.1.4.1.14519.5.2.1.9203.4007.177998590287803790868375533946/130
248,190.3734807,104.30055250000001,301.8254144,254.22320440000001,TCGA-13-0794/1.3.6.1.4.1.14519.5.2.1.9203.4007.181170708217825538561233183618/48
249,252.039779,305.1403315,313.7060773,329.4674033,TCGA-13-0768/1.3.6.1.4.1.14519.5.2.1.9203.4007.189626577268487894368060932073/64
250,207.91160219999998,287.6022099,266.18342540000003,274.5900552,TCGA-13-1484/1.3.6.1.4.1.14519.5.2.1.9203.4007.200050885594760980287897152321/75
251,241.85635359999998,250.82872930000002,215.2662983,323.24419889999996,TCGA-13-1509/1.3.6.1.4.1.14519.5.2.1.9203.4007.208359301678964702150057008982/63
252,261.65745860000004,327.77016569999995,209.6088398,322.1127072,TCGA-13-1499/1.3.6.1.4.1.14519.5.2.1.9203.4007.230636498433119642575675422105/107
253,315.4033149,165.9668508,373.10939229999997,182.3734807,TCGA-13-2071/1.3.6.1.4.1.14519.5.2.1.9203.4007.232952717580346632614560770716/45
254,201.68839780000002,223.67292819999997,227.71270719999998,240.6453039,TCGA-13-1408/1.3.6.1.4.1.14519.5.2.1.9203.4007.248154618404090934168213371118/162
255,270.7093923,205.5690608,325.5867403,254.22320440000001,TCGA-13-1412/1.3.6.1.4.1.14519.5.2.1.9203.4007.255174310552142665714524147524/95
256,307.48287289999996,248.0,282.5900552,295.52265189999997,TCGA-13-0762/1.3.6.1.4.1.14519.5.2.1.9203.4007.276308957699372120873071847640/56
257,210.1745856,203.3060773,265.0519337,310.23204419999996,TCGA-13-0920/1.3.6.1.4.1.14519.5.2.1.9203.4007.286518918293270841438707002788/152
258,301.25966850000003,185.2022099,263.3546961,266.6696133,TCGA-13-1488/1.3.6.1.4.1.14519.5.2.1.9203.4007.286535445658993408839277820537/44
259,237.33038670000002,169.361326,193.2022099,248.0,TCGA-13-0793/1.3.6.1.4.1.14519.5.2.1.9203.4007.298959966651181652287371738782/103
260,337.4674033,339.6508287,390.6475138,340.2165746,TCGA-B8-A54F/1.3.6.1.4.1.14519.5.2.1.8421.4004.135528848419047231831073159167/24
261,331.24419889999996,208.9635359,431.9469613,280.8132597,TCGA-B8-5158/1.3.6.1.4.1.14519.5.2.1.8421.4004.135865630411581743002213655570/31
262,130.4044199,349.8342541,185.281768,284.2077348,TCGA-B8-5163/1.3.6.1.4.1.14519.5.2.1.8421.4004.137765830721760501574516498469/38
263,141.15359119999997,347.0055249,162.65193369999997,306.8375691,TCGA-B8-5165/1.3.6.1.4.1.14519.5.2.1.8421.4004.137820108897901788087101839456/30
264,318.23204419999996,296.6541436,362.9259669,334.559116,TCGA-B8-4620/1.3.6.1.4.1.14519.5.2.1.8421.4004.148954008431541821552497749838/41
265,188.1104972,296.0883978,223.1867403,233.2906077,TCGA-B8-4151/1.3.6.1.4.1.14519.5.2.1.8421.4004.149015150221989695969862138289/38
266,339.1646409,307.4033149,309.1801105,279.68176800000003,TCGA-B8-4619/1.3.6.1.4.1.14519.5.2.1.8421.4004.156242317024391223919852147164/28
267,76.65856354,211.79226519999997,149.639779,154.65193369999997,TCGA-B8-A54E/1.3.6.1.4.1.14519.5.2.1.8421.4004.187310743962446536351224828157/23
268,189.241989,313.0607735,173.401105,284.7734807,TCGA-B8-5159/1.3.6.1.4.1.14519.5.2.1.8421.4004.203997599260219864165276985645/30
269,342.559116,240.07955800000002,356.7027624,384.9104972,TCGA-B8-A54D/1.3.6.1.4.1.14519.5.2.1.8421.4004.247695120837742932822085447294/37
270,341.9933702,343.6110497,374.8066298,316.4552486,TCGA-B8-4154/1.3.6.1.4.1.14519.5.2.1.8421.4004.280906921095003768040403113688/21
271,310.3116022,283.07624310000006,343.1248619,313.0607735,TCGA-B8-4619/1.3.6.1.4.1.14519.5.2.1.8421.4004.294968792500071058458502939691/16
272,344.8220994,302.8773481,356.7027624,347.0055249,TCGA-B8-4154/1.3.6.1.4.1.14519.5.2.1.8421.4004.404026983832196976948674383158/17
273,100.4198895,337.38784530000004,141.15359119999997,314.19226519999995,TCGA-B8-A54G/1.3.6.1.4.1.14519.5.2.1.8421.4004.453732808743896831826920652152/26
274,323.3237569,264.4066298,386.121547,304.00883980000003,TCGA-B8-5162/1.3.6.1.4.1.14519.5.2.1.8421.4004.554412497944876790577035947461/23
275,359.5314917,306.2718232,397.4364641,296.0883978,TCGA-B8-4622/1.3.6.1.4.1.14519.5.2.1.8421.4004.650006954094563626480851994690/28
276,163.7834254,384.3447514,181.8872928,326.63867400000004,TCGA-38-4625/1.3.6.1.4.1.14519.5.2.1.8421.9002.159519804276178128800431863758/8
277,310.3116022,284.2077348,352.7425414,365.10939229999997,TCGA-38-4626/1.3.6.1.4.1.14519.5.2.1.8421.9002.300470692467676570762230629330/16
278,345.38784530000004,242.9082873,308.61436460000004,203.3060773,TCGA-38-6178/1.3.6.1.4.1.14519.5.2.1.8421.9002.704097504641184971064469544947/14
279,164.34917130000002,331.7303867,192.63646409999998,285.9049724,TCGA-BP-4975/1.3.6.1.4.1.14519.5.2.1.9203.4004.107157239765347517980517821410/36
280,159.25745859999998,261.5779006,181.8872928,323.24419889999996,TCGA-BP-5190/1.3.6.1.4.1.14519.5.2.1.9203.4004.110735590476392160341761771983/64
281,101.55138120000001,335.6906077,212.43756910000002,292.1281768,TCGA-BP-4971/1.3.6.1.4.1.14519.5.2.1.9203.4004.111521034620598873192138941406/38
282,363.4917127,280.8132597,401.3966851,274.02430939999994,TCGA-BP-5195/1.3.6.1.4.1.14519.5.2.1.9203.4004.113405633926910160031777012891/31
283,99.85414365,183.5049724,156.9944751,311.3635359,TCGA-BP-5010/1.3.6.1.4.1.14519.5.2.1.9203.4004.114574006324900322848715468090/41
284,175.0983425,314.19226519999995,197.1624309,296.6541436,TCGA-BP-4988/1.3.6.1.4.1.14519.5.2.1.9203.4004.119497280777831503070274756034/122
285,377.6353591,298.3513812,419.5005525,278.5502762,TCGA-BP-4759/1.3.6.1.4.1.14519.5.2.1.9203.4004.121242550529009060971522880356/27
286,300.1281768,304.57458560000003,314.2718232,282.51049720000003,TCGA-BP-5174/1.3.6.1.4.1.14519.5.2.1.9203.4004.127408249962177632242744944320/47
287,162.0861878,286.4707182,188.6762431,258.18342540000003,TCGA-BP-4347/1.3.6.1.4.1.14519.5.2.1.9203.4004.138744892672014637695686564428/80
288,370.8464088,175.5845304,391.2132597,340.2165746,TCGA-BP-4960/1.3.6.1.4.1.14519.5.2.1.9203.4004.139329727656164346713248222472/35
289,331.80994480000004,304.57458560000003,308.61436460000004,278.5502762,TCGA-BP-5196/1.3.6.1.4.1.14519.5.2.1.9203.4004.139525598649189677679466164512/119
290,383.29281769999994,351.5314917,343.1248619,324.9414365,TCGA-BP-4977/1.3.6.1.4.1.14519.5.2.1.9203.4004.141758890304053325009123992596/65
291,286.5502762,263.84088399999996,330.1127072,296.6541436,TCGA-BP-4972/1.3.6.1.4.1.14519.5.2.1.9203.4004.141942838709516232071491929295/81
292,295.6022099,263.2751381,352.17679560000005,313.0607735,TCGA-BP-4972/1.3.6.1.4.1.14519.5.2.1.9203.4004.142575559628332588007372016238/16
293,335.77016569999995,251.39447510000002,360.0972376,268.9325967,TCGA-BP-4349/1.3.6.1.4.1.14519.5.2.1.9203.4004.145546701891458852491996919950/82
294,116.26077350000001,294.9569061,185.8475138,283.07624310000006,TCGA-BP-4967/1.3.6.1.4.1.14519.5.2.1.9203.4004.147248891770770361026098308237/51
295,371.4121547,304.57458560000003,373.10939229999997,335.6906077,TCGA-BP-4965/1.3.6.1.4.1.14519.5.2.1.9203.4004.147793254210111059181813856432/54
296,207.3458564,318.718232,164.34917130000002,254.7889503,TCGA-BP-4989/1.3.6.1.4.1.14519.5.2.1.9203.4004.151865161404255540878007997752/27
297,343.6906077,216.318232,403.6596685,350.9657459,TCGA-BP-4164/1.3.6.1.4.1.14519.5.2.1.9203.4004.158591396500884063202594603422/20
298,165.480663,268.9325967,203.3856354,317.5867403,TCGA-BP-4804/1.3.6.1.4.1.14519.5.2.1.9203.4004.160612840351533248956956312214/71
299,336.9016575,219.1469613,396.3049724,352.6629834,TCGA-BP-4164/1.3.6.1.4.1.14519.5.2.1.9203.4004.162838918101492443454959105890/21
300,356.13701660000004,326.63867400000004,391.2132597,351.5314917,TCGA-BP-4775/1.3.6.1.4.1.14519.5.2.1.9203.4004.163249921764678141774705235316/30
301,150.2055249,241.2110497,185.281768,264.9723757,TCGA-BP-5187/1.3.6.1.4.1.14519.5.2.1.9203.4004.164313162613218304646445876897/30
302,119.08950279999999,271.19558010000003,184.7160221,287.6022099,TCGA-BP-4345/1.3.6.1.4.1.14519.5.2.1.9203.4004.168913192073758589906936055961/89
303,293.9049724,232.159116,368.0176796,328.9016575,TCGA-BP-4355/1.3.6.1.4.1.14519.5.2.1.9203.4004.175222569071064525494606404715/28
304,157.56022099999998,347.5712707,184.15027619999998,317.5867403,TCGA-BP-5202/1.3.6.1.4.1.14519.5.2.1.9203.4004.177209972893455421798793886236/60
305,140.0220994,328.33591160000003,149.639779,288.7337017,TCGA-BP-5192/1.3.6.1.4.1.14519.5.2.1.9203.4004.177518600827918987964445566109/38
306,128.1414365,336.2563536,183.0187845,281.3790055,TCGA-BP-4343/1.3.6.1.4.1.14519.5.2.1.9203.4004.178060436087844836988805217813/55
307,117.3922652,353.2287293,147.3767956,329.4674033,TCGA-BP-4763/1.3.6.1.4.1.14519.5.2.1.9203.4004.179039449501692153046514647558/51
308,100.9856354,318.1524862,160.95469609999998,335.6906077,TCGA-BP-5180/1.3.6.1.4.1.14519.5.2.1.9203.4004.184212564672221425391513536628/17
309,374.8066298,243.47403309999999,430.24972379999997,272.89281769999997,TCGA-BP-4166/1.3.6.1.4.1.14519.5.2.1.9203.4004.188965634630780424135313917488/50
310,304.0883978,304.00883980000003,338.0331492,288.7337017,TCGA-BP-4768/1.3.6.1.4.1.14519.5.2.1.9203.4004.192326800908361174497291761183/63
311,309.7458564,274.5900552,341.9933702,341.9138122,TCGA-BP-5000/1.3.6.1.4.1.14519.5.2.1.9203.4004.193553315011674120666968510833/91
312,182.45303869999998,270.6298343,179.62430940000002,327.20441989999995,TCGA-BP-4975/1.3.6.1.4.1.14519.5.2.1.9203.4004.194410924428278278644088657199/102
313,313.7060773,242.9082873,386.121547,241.2110497,TCGA-B8-5553/1.3.6.1.4.1.14519.5.2.1.8421.4004.209549511266465052166933094309/22
314,345.9535912,250.26298340000002,384.42430939999997,330.0331492,TCGA-B8-4153/1.3.6.1.4.1.14519.5.2.1.8421.4004.213335936338838108287350395636/23
315,96.45966851,320.41546960000005,201.12265190000002,251.39447510000002,TCGA-B8-5550/1.3.6.1.4.1.14519.5.2.1.8421.4004.245190347800897943985991332779/28
316,158.1259669,307.4033149,102.11712709999999,341.3480663,TCGA-B8-5551/1.3.6.1.4.1.14519.5.2.1.8421.4004.338904042646824976909030888247/23
317,345.38784530000004,288.7337017,356.13701660000004,331.7303867,TCGA-B8-4148/1.3.6.1.4.1.14519.5.2.1.8421.4004.423478292258864632781805623204/16
318,338.598895,211.2265193,352.7425414,280.24751380000004,TCGA-B8-5553/1.3.6.1.4.1.14519.5.2.1.8421.4004.515358255312761165493302976145/11
319,151.9027624,319.8497238,173.9668508,335.1248619,TCGA-BP-4986/1.3.6.1.4.1.14519.5.2.1.9203.4004.100917025343506372085156428481/65
320,277.4983425,248.56574590000002,437.038674,290.99668510000004,TCGA-BP-4770/1.3.6.1.4.1.14519.5.2.1.9203.4004.113317076256195910837560405588/26
321,183.5845304,289.8651934,193.7679558,364.54364639999994,TCGA-BP-4797/1.3.6.1.4.1.14519.5.2.1.9203.4004.113667054499589496510636918827/20
322,258.4380952,162.3771429,311.5885714,219.91619049999997,TCGA-25-1317/1.3.6.1.4.1.14519.5.2.1.3344.4007.842104927220627848286099096399/0
323,198.8596685,253.0917127,313.7060773,328.9016575,TCGA-13-1509/1.3.6.1.4.1.14519.5.2.1.9203.4007.208359301678964702150057008982/69
324,213.00331490000002,320.98121549999996,265.61767960000003,333.42762430000005,TCGA-13-1499/1.3.6.1.4.1.14519.5.2.1.9203.4007.230636498433119642575675422105/106
325,186.9790055,194.8198895,226.58121549999998,240.07955800000002,TCGA-13-1412/1.3.6.1.4.1.14519.5.2.1.9203.4007.255174310552142665714524147524/83
326,295.6022099,223.10718230000003,290.51049720000003,290.99668510000004,TCGA-13-0762/1.3.6.1.4.1.14519.5.2.1.9203.4007.276308957699372120873071847640/57
327,180.1900552,317.5867403,216.9635359,328.9016575,TCGA-DV-5573/1.3.6.1.4.1.14519.5.2.1.1357.4004.118173672917527827352992545994/32
328,309.7458564,261.0121547,338.598895,281.3790055,TCGA-DV-5565/1.3.6.1.4.1.14519.5.2.1.1357.4004.183455378005930107781368946145/20
329,165.480663,245.17127069999998,149.639779,283.641989,TCGA-DV-5568/1.3.6.1.4.1.14519.5.2.1.1357.4004.185561980258643026244045262606/25
330,274.10386739999996,140.5082873,272.9723757,202.1745856,TCGA-DV-5567/1.3.6.1.4.1.14519.5.2.1.1357.4004.214512285816337607850928679942/73
331,312.00883980000003,264.9723757,334.0729282,354.360221,TCGA-DV-A4W0/1.3.6.1.4.1.14519.5.2.1.1357.4004.218894913071367059634628403438/22
332,250.3425414,191.9911602,249.77679559999999,207.83204419999998,TCGA-DV-5568/1.3.6.1.4.1.14519.5.2.1.1357.4004.236798919463863018895414990159/161
333,397.4364641,254.22320440000001,396.3049724,291.5624309,TCGA-DV-5576/1.3.6.1.4.1.14519.5.2.1.1357.4004.272458349317412847456417269537/86
334,170.4352656,233.45979469999997,174.17094880000002,271.8839648,TCGA-DV-5574/1.3.6.1.4.1.14519.5.2.1.1357.4004.289896549695003540599974402393/63
335,154.7314917,249.69723760000002,163.7834254,282.51049720000003,TCGA-DV-5567/1.3.6.1.4.1.14519.5.2.1.1357.4004.311537942010300349465300481227/24
336,162.65193369999997,185.2022099,172.8353591,218.58121549999998,TCGA-DV-5566/1.3.6.1.4.1.14519.5.2.1.1357.4004.348207446994349291634724966348/39
337,199.42541440000002,269.4983425,204.51712709999998,307.9690608,TCGA-CW-6093/1.3.6.1.4.1.14519.5.2.1.3344.4004.118157556209579463317781022800/49
338,196.0309392,267.2353591,199.9911602,317.5867403,TCGA-CW-6093/1.3.6.1.4.1.14519.5.2.1.3344.4004.240840586789992433276297900616/23
339,84.57900552,284.7734807,199.42541440000002,281.3790055,TCGA-CW-5590/1.3.6.1.4.1.14519.5.2.1.3344.4004.251462745226517296966873671793/23
340,150.7712707,193.68839780000002,135.49613259999998,286.4707182,TCGA-CW-6087/1.3.6.1.4.1.14519.5.2.1.3344.4004.313901491344256151823656715649/45
341,154.7314917,159.17790060000002,131.5359116,225.37016569999997,TCGA-25-1635/1.3.6.1.4.1.14519.5.2.1.3344.4007.104745219187151862915003410737/39
342,307.48287289999996,244.039779,266.7491713,320.41546960000005,TCGA-25-1634/1.3.6.1.4.1.14519.5.2.1.3344.4007.148678883725650076035397218854/41
343,237.33038670000002,199.3458564,230.54143650000003,285.9049724,TCGA-25-1631/1.3.6.1.4.1.14519.5.2.1.3344.4007.192126543704813737544246800068/46
344,282.02430939999994,202.7403315,355.5712707,242.3425414,TCGA-25-1325/1.3.6.1.4.1.14519.5.2.1.3344.4007.249747490190343534415398089153/48
345,199.9911602,285.3392265,200.5569061,340.7823204,TCGA-25-1623/1.3.6.1.4.1.14519.5.2.1.3344.4007.261774349945592853616488142077/20
346,240.159116,234.4220994,332.37569060000004,240.07955800000002,TCGA-25-2399/1.3.6.1.4.1.14519.5.2.1.3344.4007.325458772291337623283029918977/101
347,143.98232040000002,142.7712707,230.54143650000003,145.0342541,TCGA-25-2393/1.3.6.1.4.1.14519.5.2.1.3344.4007.333565013631025843859198536412/20
348,251.47403309999999,296.6541436,302.3911602,299.48287289999996,TCGA-25-1317/1.3.6.1.4.1.14519.5.2.1.3344.4007.842104927220627848286099096399/1
349,252.039779,308.5348066,205.0828729,353.7944751,TCGA-25-1323/1.3.6.1.4.1.14519.5.2.1.3344.4007.960036122209051825487695270290/61
